Case ID;Activity;Start;Complete;Resource;Cost
214;Coordinate terrain revision;2022-07-27 08:26:54;2022-07-27 08:36:46;Rodrigo;4103
214;Revise terrain;2022-07-27 09:42:31;2022-07-27 10:49:37;GM&PS;65982
214;Load pits with explosives;2022-07-27 11:03:04;2022-07-27 13:06:20;Marta;61633
214;Design evacuation card;2022-07-27 13:07:04;2022-07-27 13:31:30;Rogelio;10710
214;Evacuate blasting zone;2022-07-27 13:34:29;2022-07-27 14:00:46;Rodrigo;12244
214;Execute blasting;2022-07-27 14:02:53;2022-07-27 14:21:59;Marta;24830
214;Review blasting results;2022-07-27 14:30:39;2022-07-27 14:55:52;Rodrigo;9225
214;Prepare report of anomalies;2022-07-27 14:58:43;2022-07-27 15:14:29;Marta;4730
214;Analyze measures to take;2022-07-27 15:17:34;2022-07-27 15:46:43;Rogelio;11320
214;Generate blasting report;2022-07-27 15:51:49;2022-07-27 15:59:42;Marta;2365
215;Coordinate verification of polygon pits status;2022-07-27 16:07:46;2022-07-27 16:13:49;Rodrigo;2213
215;Make observations in drilling diagram;2022-07-27 16:17:09;2022-07-27 16:22:36;Romina;1896
215;Load pits with explosives;2022-07-27 16:36:05;2022-07-27 18:46:19;Romina;64845
215;Design evacuation card;2022-07-27 18:47:59;2022-07-27 19:11:07;Rogelio;10140
215;Evacuate blasting zone;2022-07-27 19:14:21;2022-07-27 19:40:15;Rodrigo;12065
215;Execute blasting;2022-07-27 19:42:16;2022-07-27 19:59:23;Romina;22216
215;Review blasting results;2022-07-27 20:07:58;2022-07-27 20:33:14;Rodrigo;9243
215;Generate blasting report;2022-07-27 20:39:03;2022-07-27 20:45:28;Romina;1912
216;Coordinate verification of polygon pits status;2022-07-28 08:06:27;2022-07-28 08:13:14;Maria;2544
216;Make observations in drilling diagram;2022-07-28 08:16:12;2022-07-28 08:20:52;Marta;1633
216;Revise drilling of polygon pits;2022-07-28 08:24:34;2022-07-28 09:02:33;Edison;30323
216;Load pits with explosives;2022-07-28 09:19:12;2022-07-28 11:24:46;Marta;62783
216;Design evacuation card;2022-07-28 11:25:39;2022-07-28 11:49:33;Rogelio;10476
216;Evacuate blasting zone;2022-07-28 11:53:44;2022-07-28 12:21:07;Maria;13007
216;Execute blasting;2022-07-28 12:23:18;2022-07-28 12:37:59;Marta;19088
216;Review blasting results;2022-07-28 12:46:28;2022-07-28 13:09:40;Maria;8700
216;Prepare report of anomalies;2022-07-28 13:12:38;2022-07-28 13:28:04;Marta;4630
216;Analyze measures to take;2022-07-28 13:29:47;2022-07-28 13:59:57;Rogelio;11715
216;Generate blasting report;2022-07-28 14:05:02;2022-07-28 14:12:29;Marta;2235
217;Coordinate verification of polygon pits status;2022-07-28 14:18:06;2022-07-28 14:26:56;Maria;3312
217;Load pits with explosives;2022-07-28 14:53:00;2022-07-28 17:10:46;Eduardo;68539
217;Design evacuation card;2022-07-28 17:11:56;2022-07-28 17:35:37;Rogelio;10381
217;Evacuate blasting zone;2022-07-28 17:37:27;2022-07-28 18:06:06;Maria;13609
217;Execute blasting;2022-07-28 18:08:07;2022-07-28 18:26:33;Eduardo;23917
217;Review blasting results;2022-07-28 18:35:13;2022-07-28 18:58:28;Maria;8719
217;Prepare report of anomalies;2022-07-28 19:01:27;2022-07-28 19:13:10;Eduardo;3486
217;Analyze measures to take;2022-07-28 19:14:52;2022-07-28 19:45:38;Rogelio;11948
217;Generate blasting report;2022-07-28 19:50:46;2022-07-28 20:03:33;Eduardo;3803
218;Coordinate verification of polygon pits status;2022-07-29 08:07:21;2022-07-29 08:13:47;Rodrigo;2354
218;Load pits with explosives;2022-07-29 08:39:49;2022-07-29 10:36:32;Marta;58358
218;Design evacuation card;2022-07-29 10:37:10;2022-07-29 11:00:45;Rogelio;10337
218;Evacuate blasting zone;2022-07-29 11:02:59;2022-07-29 11:30:51;Rodrigo;12981
218;Execute blasting;2022-07-29 11:32:53;2022-07-29 11:49:15;Marta;21277
218;Review blasting results;2022-07-29 11:57:59;2022-07-29 12:23:17;Rodrigo;9256
218;Prepare report of anomalies;2022-07-29 12:26:06;2022-07-29 12:39:12;Marta;3930
218;Analyze measures to take;2022-07-29 12:42:14;2022-07-29 13:11:35;Rogelio;11398
218;Generate blasting report;2022-07-29 13:16:43;2022-07-29 13:24:34;Marta;2355
219;Coordinate verification of polygon pits status;2022-07-29 13:32:16;2022-07-29 13:39:32;Rodrigo;2658
219;Make observations in drilling diagram;2022-07-29 13:42:30;2022-07-29 13:44:13;Roberto;598
219;Load pits with explosives;2022-07-29 13:57:30;2022-07-29 16:02:07;Roberto;62101
219;Design evacuation card;2022-07-29 16:04:02;2022-07-29 16:28:02;Rogelio;10520
219;Evacuate blasting zone;2022-07-29 16:29:41;2022-07-29 16:58:40;Rodrigo;13501
219;Execute blasting;2022-07-29 17:00:50;2022-07-29 17:22:21;Roberto;27936
219;Review blasting results;2022-07-29 17:30:47;2022-07-29 17:56:01;Rodrigo;9231
219;Generate blasting report;2022-07-29 18:01:47;2022-07-29 18:14:53;Roberto;3908
220;Coordinate verification of polygon pits status;2022-07-30 08:06:13;2022-07-30 08:15:59;Pedro;3597
220;Load pits with explosives;2022-07-30 08:37:26;2022-07-30 10:14:46;Luis;48261
220;Design evacuation card;2022-07-30 10:18:53;2022-07-30 10:42:27;Rosa;10409
220;Evacuate blasting zone;2022-07-30 10:48:33;2022-07-30 11:20:58;Pedro;15182
220;Execute blasting;2022-07-30 11:23:02;2022-07-30 11:42:20;Luis;25010
220;Review blasting results;2022-07-30 11:53:31;2022-07-30 12:16:35;Pedro;8496
220;Generate blasting report;2022-07-30 12:25:01;2022-07-30 12:39:51;Luis;4388
221;Coordinate verification of polygon pits status;2022-07-30 12:45:50;2022-07-30 12:59:24;Pedro;4997
221;Make observations in drilling diagram;2022-07-30 13:05:15;2022-07-30 13:08:37;Luis;1164
221;Load pits with explosives;2022-07-30 13:17:18;2022-07-30 14:46:52;Luis;44410
221;Design evacuation card;2022-07-30 14:50:05;2022-07-30 15:13:29;Rosa;10335
221;Evacuate blasting zone;2022-07-30 15:18:08;2022-07-30 15:45:03;Pedro;12606
221;Execute blasting;2022-07-30 15:47:06;2022-07-30 16:05:56;Luis;24405
221;Review blasting results;2022-07-30 16:16:53;2022-07-30 16:40:19;Pedro;8631
221;Prepare report of anomalies;2022-07-30 16:45:48;2022-07-30 16:58:43;Luis;3821
221;Analyze measures to take;2022-07-30 17:04:16;2022-07-30 17:33:20;Rosa;11384
221;Generate blasting report;2022-07-30 17:40:55;2022-07-30 17:55:04;Luis;4186
222;Coordinate verification of polygon pits status;2022-07-31 08:06:23;2022-07-31 08:13:39;Clara;2707
222;Make observations in drilling diagram;2022-07-31 08:19:20;2022-07-31 08:22:31;Hugo;1104
222;Revise drilling of polygon pits;2022-07-31 08:24:42;2022-07-31 09:00:39;Diego;28670
222;Coordinate terrain revision;2022-07-31 09:07:52;2022-07-31 09:14:55;Clara;2979
222;Revise terrain;2022-07-31 10:51:07;2022-07-31 11:53:46;GM&PS;61606
222;Load pits with explosives;2022-07-31 12:01:59;2022-07-31 13:34:53;Hugo;46140
222;Design evacuation card;2022-07-31 13:38:47;2022-07-31 14:04:10;Rosa;11211
222;Evacuate blasting zone;2022-07-31 14:10:04;2022-07-31 14:36:14;Clara;12364
222;Execute blasting;2022-07-31 14:38:17;2022-07-31 14:53:34;Hugo;19817
222;Review blasting results;2022-07-31 15:04:48;2022-07-31 15:29:22;Clara;9151
222;Generate blasting report;2022-07-31 15:37:51;2022-07-31 15:51:16;Hugo;3980
223;Coordinate verification of polygon pits status;2022-07-31 15:59:28;2022-07-31 16:05:42;Clara;2322
223;Make observations in drilling diagram;2022-07-31 16:11:31;2022-07-31 16:14:54;Luis;1170
223;Revise drilling of polygon pits;2022-07-31 16:18:16;2022-07-31 16:55:11;Diego;29441
223;Load pits with explosives;2022-07-31 17:06:43;2022-07-31 18:59:25;Luis;55880
223;Design evacuation card;2022-07-31 19:02:48;2022-07-31 19:27:55;Rosa;11093
223;Evacuate blasting zone;2022-07-31 19:34:29;2022-07-31 19:58:22;Clara;11285
223;Execute blasting;2022-07-31 20:00:26;2022-07-31 20:20:04;Luis;25442
223;Review blasting results;2022-07-31 20:31:02;2022-07-31 20:55:58;Clara;9288
223;Prepare report of anomalies;2022-07-31 21:01:23;2022-07-31 21:15:49;Luis;4270
223;Analyze measures to take;2022-07-31 21:20:20;2022-07-31 21:47:35;Rosa;10673
223;Generate blasting report;2022-07-31 21:55:12;2022-07-31 22:10:15;Luis;4452
224;Coordinate verification of polygon pits status;2022-08-01 08:09:39;2022-08-01 08:20:09;Pedro;3868
224;Load pits with explosives;2022-08-01 08:41:18;2022-08-01 10:34:11;Luis;55971
224;Design evacuation card;2022-08-01 10:37:44;2022-08-01 11:02:15;Rosa;10828
224;Evacuate blasting zone;2022-08-01 11:08:39;2022-08-01 11:39:16;Pedro;14339
224;Execute blasting;2022-08-01 11:41:31;2022-08-01 11:56:35;Luis;19524
224;Review blasting results;2022-08-01 12:07:39;2022-08-01 12:30:48;Pedro;8527
224;Generate blasting report;2022-08-01 12:39:15;2022-08-01 12:53:34;Luis;4235
225;Coordinate verification of polygon pits status;2022-08-01 13:03:08;2022-08-01 13:15:38;Pedro;4604
225;Load pits with explosives;2022-08-01 13:37:00;2022-08-01 15:12:07;Luis;47162
225;Design evacuation card;2022-08-01 15:16:20;2022-08-01 15:39:54;Rosa;10409
225;Evacuate blasting zone;2022-08-01 15:43:15;2022-08-01 16:19:14;Pedro;16852
225;Execute blasting;2022-08-01 16:21:25;2022-08-01 16:41:15;Luis;25701
225;Review blasting results;2022-08-01 16:52:12;2022-08-01 17:15:24;Pedro;8545
225;Generate blasting report;2022-08-01 17:23:42;2022-08-01 17:38:18;Luis;4319
226;Coordinate verification of polygon pits status;2022-08-02 08:08:24;2022-08-02 08:16:06;Clara;2868
226;Coordinate terrain revision;2022-08-02 08:31:57;2022-08-02 08:39:49;Clara;3324
226;Revise terrain;2022-08-02 10:15:41;2022-08-02 11:19:58;GM&PS;63212
226;Load pits with explosives;2022-08-02 11:27:19;2022-08-02 13:00:55;Hugo;46488
226;Design evacuation card;2022-08-02 13:04:39;2022-08-02 13:27:45;Rosa;10202
226;Evacuate blasting zone;2022-08-02 13:31:41;2022-08-02 13:55:19;Clara;11167
226;Execute blasting;2022-08-02 13:57:22;2022-08-02 14:20:10;Hugo;29564
226;Review blasting results;2022-08-02 14:31:15;2022-08-02 14:56:03;Clara;9238
226;Generate blasting report;2022-08-02 15:04:27;2022-08-02 15:19:29;Hugo;4460
227;Coordinate verification of polygon pits status;2022-08-02 15:25:28;2022-08-02 15:33:09;Clara;2862
227;Coordinate terrain revision;2022-08-02 15:48:50;2022-08-02 15:54:54;Clara;2563
227;Revise terrain;2022-08-02 17:30:52;2022-08-02 18:36:30;GM&PS;64539
227;Coordinate terrain revision;2022-08-02 18:58:56;2022-08-02 19:08:14;Clara;3929
227;Revise terrain;2022-08-02 20:43:21;2022-08-02 21:51:58;GM&PS;67473
227;Load pits with explosives;2022-08-02 21:59:38;2022-08-02 23:27:20;Luis;43485
227;Design evacuation card;2022-08-02 23:30:59;2022-08-02 23:54:17;Rosa;10291
227;Evacuate blasting zone;2022-08-03 00:00:29;2022-08-03 00:23:44;Clara;10986
227;Execute blasting;2022-08-03 00:25:54;2022-08-03 00:41:27;Luis;20150
227;Review blasting results;2022-08-03 00:52:31;2022-08-03 01:17:17;Clara;9226
227;Prepare report of anomalies;2022-08-03 01:22:38;2022-08-03 01:36:51;Luis;4206
227;Analyze measures to take;2022-08-03 01:41:48;2022-08-03 02:10:05;Rosa;11078
227;Execute blasting revision;2022-08-03 02:27:32;2022-08-03 03:06:18;Luis;56050
227;Review blasting results;2022-08-03 03:17:10;2022-08-03 03:41:12;Clara;8952
227;Prepare report of anomalies;2022-08-03 03:46:41;2022-08-03 03:59:48;Luis;3880
227;Analyze measures to take;2022-08-03 04:04:01;2022-08-03 04:30:32;Rosa;10386
227;Generate blasting report;2022-08-03 04:38:08;2022-08-03 04:53:13;Luis;4462
228;Coordinate verification of polygon pits status;2022-08-03 08:07:42;2022-08-03 08:19:05;Pedro;4193
228;Coordinate terrain revision;2022-08-03 08:34:41;2022-08-03 08:40:29;Pedro;2426
228;Revise terrain;2022-08-03 10:16:31;2022-08-03 11:22:44;GM&PS;65113
228;Coordinate terrain revision;2022-08-03 11:47:58;2022-08-03 11:53:04;Pedro;2133
228;Revise terrain;2022-08-03 13:29:53;2022-08-03 14:36:28;GM&PS;65474
228;Load pits with explosives;2022-08-03 14:44:32;2022-08-03 16:18:35;Luis;46633
228;Design evacuation card;2022-08-03 16:21:44;2022-08-03 16:47:58;Rosa;11586
228;Evacuate blasting zone;2022-08-03 16:54:04;2022-08-03 17:20:25;Pedro;12341
228;Execute blasting;2022-08-03 17:22:34;2022-08-03 17:41:32;Luis;24578
228;Review blasting results;2022-08-03 17:52:32;2022-08-03 18:15:37;Pedro;8502
228;Prepare report of anomalies;2022-08-03 18:20:58;2022-08-03 18:33:51;Luis;3811
228;Analyze measures to take;2022-08-03 18:39:01;2022-08-03 19:07:57;Rosa;11332
228;Generate blasting report;2022-08-03 19:15:42;2022-08-03 19:30:26;Luis;4359
229;Coordinate verification of polygon pits status;2022-08-04 08:07:26;2022-08-04 08:11:34;Clara;1540
229;Make observations in drilling diagram;2022-08-04 08:17:20;2022-08-04 08:19:54;Luis;888
229;Load pits with explosives;2022-08-04 08:28:38;2022-08-04 10:18:40;Luis;54558
229;Design evacuation card;2022-08-04 10:22:04;2022-08-04 10:48:40;Rosa;11748
229;Evacuate blasting zone;2022-08-04 10:52:15;2022-08-04 11:18:03;Clara;12190
229;Execute blasting;2022-08-04 11:20:05;2022-08-04 11:39:48;Luis;25550
229;Review blasting results;2022-08-04 11:50:34;2022-08-04 12:15:16;Clara;9201
229;Prepare report of anomalies;2022-08-04 12:20:41;2022-08-04 12:33:29;Luis;3787
229;Analyze measures to take;2022-08-04 12:39:14;2022-08-04 13:07:52;Rosa;11215
229;Generate blasting report;2022-08-04 13:15:26;2022-08-04 13:29:42;Luis;4221
230;Coordinate verification of polygon pits status;2022-08-04 13:37:04;2022-08-04 13:42:46;Clara;2123
230;Coordinate terrain revision;2022-08-04 13:58:17;2022-08-04 14:04:28;Clara;2612
230;Revise terrain;2022-08-04 15:39:37;2022-08-04 16:41:51;GM&PS;61196
230;Coordinate terrain revision;2022-08-04 17:04:25;2022-08-04 17:11:09;Clara;2845
230;Revise terrain;2022-08-04 18:48:36;2022-08-04 19:54:40;GM&PS;64966
230;Load pits with explosives;2022-08-04 20:02:34;2022-08-04 21:43:46;Paco;50431
230;Design evacuation card;2022-08-04 21:46:55;2022-08-04 22:11:04;Rosa;10666
230;Evacuate blasting zone;2022-08-04 22:16:30;2022-08-04 22:43:16;Clara;12647
230;Execute blasting;2022-08-04 22:45:27;2022-08-04 22:53:49;Paco;10863
230;Review blasting results;2022-08-04 23:04:50;2022-08-04 23:29:28;Clara;9176
230;Prepare report of anomalies;2022-08-04 23:34:44;2022-08-04 23:52:04;Paco;5171
230;Analyze measures to take;2022-08-04 23:56:21;2022-08-05 00:29:47;Rosa;13095
230;Generate blasting report;2022-08-05 00:37:26;2022-08-05 00:47:21;Paco;2958
231;Coordinate verification of polygon pits status;2022-08-05 08:06:18;2022-08-05 08:14:53;Pedro;3162
231;Load pits with explosives;2022-08-05 08:35:56;2022-08-05 10:21:05;Hugo;52225
231;Design evacuation card;2022-08-05 10:25:33;2022-08-05 10:50:37;Rosa;11071
231;Evacuate blasting zone;2022-08-05 10:54:19;2022-08-05 11:18:41;Pedro;11412
231;Execute blasting;2022-08-05 11:20:54;2022-08-05 11:34:30;Hugo;17635
231;Review blasting results;2022-08-05 11:45:32;2022-08-05 12:08:55;Pedro;8613
231;Generate blasting report;2022-08-05 12:17:17;2022-08-05 12:31:14;Hugo;4138
232;Coordinate verification of polygon pits status;2022-08-05 12:38:53;2022-08-05 12:53:52;Pedro;5519
232;Load pits with explosives;2022-08-05 13:15:10;2022-08-05 14:58:38;Luis;51302
232;Design evacuation card;2022-08-05 15:02:42;2022-08-05 15:29:07;Rosa;11667
232;Evacuate blasting zone;2022-08-05 15:33:02;2022-08-05 15:55:10;Pedro;10366
232;Execute blasting;2022-08-05 15:57:25;2022-08-05 16:14:07;Luis;21640
232;Review blasting results;2022-08-05 16:25:20;2022-08-05 16:48:31;Pedro;8539
232;Generate blasting report;2022-08-05 16:56:58;2022-08-05 17:12:24;Luis;4566
233;Coordinate verification of polygon pits status;2022-08-06 08:06:28;2022-08-06 08:10:51;Clara;1633
233;Make observations in drilling diagram;2022-08-06 08:16:23;2022-08-06 08:18:42;Hugo;803
233;Coordinate terrain revision;2022-08-06 08:26:01;2022-08-06 08:34:07;Clara;3422
233;Revise terrain;2022-08-06 10:10:03;2022-08-06 11:16:02;GM&PS;64884
233;Load pits with explosives;2022-08-06 11:24:27;2022-08-06 13:19:41;Hugo;57233
233;Design evacuation card;2022-08-06 13:23:30;2022-08-06 13:50:01;Rosa;11712
233;Evacuate blasting zone;2022-08-06 13:56:02;2022-08-06 14:22:53;Clara;12687
233;Execute blasting;2022-08-06 14:25:01;2022-08-06 14:44:33;Hugo;25328
233;Review blasting results;2022-08-06 14:55:38;2022-08-06 15:20:37;Clara;9306
233;Generate blasting report;2022-08-06 15:29:00;2022-08-06 15:42:32;Hugo;4015
234;Coordinate verification of polygon pits status;2022-08-06 15:51:18;2022-08-06 15:59:04;Clara;2893
234;Load pits with explosives;2022-08-06 16:20:14;2022-08-06 17:56:05;Hugo;47606
234;Design evacuation card;2022-08-06 17:59:18;2022-08-06 18:25:49;Rosa;11712
234;Evacuate blasting zone;2022-08-06 18:29:23;2022-08-06 18:55:49;Clara;12490
234;Execute blasting;2022-08-06 18:57:56;2022-08-06 19:13:53;Hugo;20682
234;Review blasting results;2022-08-06 19:24:39;2022-08-06 19:49:18;Clara;9182
234;Generate blasting report;2022-08-06 19:57:40;2022-08-06 20:13:19;Hugo;4643
235;Coordinate verification of polygon pits status;2022-08-07 08:05:28;2022-08-07 08:19:49;Pedro;5286
235;Load pits with explosives;2022-08-07 08:40:50;2022-08-07 10:12:17;Paco;45573
235;Design evacuation card;2022-08-07 10:16:37;2022-08-07 10:43:27;Rosa;11851
235;Evacuate blasting zone;2022-08-07 10:46:44;2022-08-07 11:12:47;Pedro;12200
235;Execute blasting;2022-08-07 11:14:59;2022-08-07 11:30:24;Paco;20016
235;Review blasting results;2022-08-07 11:41:15;2022-08-07 12:04:15;Pedro;8472
235;Prepare report of anomalies;2022-08-07 12:09:38;2022-08-07 12:28:44;Paco;5698
235;Analyze measures to take;2022-08-07 12:34:26;2022-08-07 13:04:47;Rosa;11887
235;Generate blasting report;2022-08-07 13:12:22;2022-08-07 13:20:51;Paco;2531
236;Coordinate verification of polygon pits status;2022-08-07 13:29:00;2022-08-07 13:40:46;Pedro;4334
236;Coordinate terrain revision;2022-08-07 13:56:16;2022-08-07 14:03:20;Pedro;2956
236;Revise terrain;2022-08-07 15:39:54;2022-08-07 16:41:18;GM&PS;60377
236;Load pits with explosives;2022-08-07 16:49:56;2022-08-07 18:20:34;Paco;45166
236;Design evacuation card;2022-08-07 18:24:07;2022-08-07 18:49:24;Rosa;11167
236;Evacuate blasting zone;2022-08-07 18:52:47;2022-08-07 19:27:14;Pedro;16134
236;Execute blasting;2022-08-07 19:29:18;2022-08-07 19:48:57;Paco;25512
236;Review blasting results;2022-08-07 19:59:50;2022-08-07 20:22:59;Pedro;8527
236;Generate blasting report;2022-08-07 20:31:18;2022-08-07 20:40:49;Paco;2839
237;Coordinate verification of polygon pits status;2022-08-08 08:06:52;2022-08-08 08:12:30;Clara;2098
237;Load pits with explosives;2022-08-08 08:33:39;2022-08-08 10:13:17;Hugo;49485
237;Design evacuation card;2022-08-08 10:16:40;2022-08-08 10:39:58;Rosa;10291
237;Evacuate blasting zone;2022-08-08 10:45:51;2022-08-08 11:11:21;Clara;12049
237;Execute blasting;2022-08-08 11:13:36;2022-08-08 11:29:12;Hugo;20228
237;Review blasting results;2022-08-08 11:40:14;2022-08-08 12:04:44;Clara;9126
237;Prepare report of anomalies;2022-08-08 12:10:05;2022-08-08 12:23:09;Hugo;3876
237;Analyze measures to take;2022-08-08 12:27:44;2022-08-08 12:58:24;Rosa;12011
237;Generate blasting report;2022-08-08 13:06:00;2022-08-08 13:19:49;Hugo;4099
238;Coordinate verification of polygon pits status;2022-08-08 13:27:36;2022-08-08 13:32:36;Clara;1862
238;Load pits with explosives;2022-08-08 13:53:47;2022-08-08 15:32:42;Paco;49293
238;Design evacuation card;2022-08-08 15:35:43;2022-08-08 16:01:08;Rosa;11226
238;Evacuate blasting zone;2022-08-08 16:07:49;2022-08-08 16:32:12;Clara;11521
238;Execute blasting;2022-08-08 16:34:18;2022-08-08 16:51:26;Paco;22245
238;Review blasting results;2022-08-08 17:02:32;2022-08-08 17:27:12;Clara;9188
238;Prepare report of anomalies;2022-08-08 17:32:37;2022-08-08 17:45:37;Paco;3878
238;Analyze measures to take;2022-08-08 17:51:16;2022-08-08 18:17:47;Rosa;10386
238;Generate blasting report;2022-08-08 18:25:17;2022-08-08 18:34:13;Paco;2665
239;Coordinate verification of polygon pits status;2022-08-09 08:08:52;2022-08-09 08:17:38;Rodrigo;3207
239;Make observations in drilling diagram;2022-08-09 08:20:40;2022-08-09 08:26:13;Romina;1931
239;Revise drilling of polygon pits;2022-08-09 08:28:35;2022-08-09 09:05:12;Edison;29232
239;Load pits with explosives;2022-08-09 09:21:21;2022-08-09 11:13:45;Romina;55966
